split_label,dataset_id,system_id,corruption_family,seed_role,metric,directionality,area,levels,area_hash
locked,credit_card_fraud,single_model,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,49b39f05b136268efc036e958dcbad124f42a09f463b2523bf72e89138995ec8
locked,credit_card_fraud,single_model,specialist_failure,shadow,rejection_rate,context_dependent,0.2996207998314666,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2f698dc969463a6fdca40a0177302eaab189f684f2b20be44546538188969be0
audit,credit_card_fraud,single_model,synthetic_sensor_failure,audit,accuracy,higher_is_better,0.9985007022471911,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,325b443046821752776f2c1ac7c42b81b675405032138ff800fd24cb5a0425b5
audit,credit_card_fraud,single_model,synthetic_sensor_failure,audit,f1,higher_is_better,0.2141602067183463,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c442af23529b66a5d21a818d8ab301ed2803637914d2c5123f5107881f84a7c8
audit,credit_card_fraud,single_model,synthetic_sensor_failure,audit,unsafe_acceptance_rate,lower_is_better,8.090045726345411e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,939aa951fb4277f8f919b14d7385245807c2f33c8d36255e9e0cd595fc8a3c8c
audit,credit_card_fraud,single_model,synthetic_sensor_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8f3a53bac579a8524463c59555cf800062a4d951c976849e98489be7dce63df1
audit,credit_card_fraud,single_model,synthetic_sensor_failure,audit,rejection_rate,context_dependent,0.9995821629213483,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e2aa99a27ebf8600ffb9bcca7af54cb18f0ca708548104b080af45d5c500c7d5
audit,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.9985007022471911,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,521ea3142394725333134d376ef5153adf3102aa5447288d964b9cc58b24ff4c
audit,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,f1,higher_is_better,0.2141602067183463,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f24d97ee85d3f4bbba3d55a41c21f749fe982d97dd577f7a529c6d5ee01b3349
audit,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,8.090045726345411e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,706a13462b47585049005dfa2dbda99920556db82f9cdad206bd88490e1cbb6b
audit,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7c5ad59e1406ad2c604cc1bbc3634b73a45bf8983be5e95246baec7db42ffe07
audit,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9995821629213483,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,57e6daff11eb9afe27ea6adf3cf966c110cf56311a5b14738f6f48324d28d595
locked,credit_card_fraud,single_model,synthetic_sensor_failure,primary,accuracy,higher_is_better,0.998549032688459,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d0c984f18ec5cbfa804d239306e7c593afbb87c8cec251e1ba9d0530f7de2b14
locked,credit_card_fraud,single_model,synthetic_sensor_failure,primary,f1,higher_is_better,0.22,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ea4ed9b742014734b247c3f8311d29593a53769f09122347e82cb16d4866789b
locked,credit_card_fraud,single_model,synthetic_sensor_failure,primary,unsafe_acceptance_rate,lower_is_better,6.946398424310636e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,62e6c0f37c75f567e4b7e9f500add6ec9ad5e2ffcf8f33996f1f0dc00a5d9d65
locked,credit_card_fraud,single_model,synthetic_sensor_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b320a2abfd7442f026e6bd8dfd4999c6debb4cdb3e5049362d52dfc50afed444
locked,credit_card_fraud,single_model,synthetic_sensor_failure,primary,rejection_rate,context_dependent,0.9995918331519259,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b8fecc6ef51f7729b8cc6ea8f7097caef9db95c6d043b6b958303282ef14195a
locked,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.998549032688459,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,50340e3520b5802a9ede5d61a9c26a7f02fef6c0ee9a223181b780fad57da9a3
locked,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,f1,higher_is_better,0.22,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,29f3fe7072554a14c5670494aa689bb89e568ad97033504de88d6940ed7ee100
locked,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,6.946398424310636e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6ea9a3a0aa8c38390205bfea9fd48ac84e38c111b2b4928b3db23f7f8735c390
locked,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,01f731a4a9657446daacc5a150bde55af0c0a5ccdcbc2e500b3ef05657fd6324
locked,credit_card_fraud,single_model,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9995918331519259,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0c175e2d6768c753187506104d6aaf07523475219dd9e5594830d92d939970da
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,audit,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1d0c5f40dac6e866123690a3039233534929be9e26dbf86ea90126f54ca2b1d0
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,audit,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,aa7e2469d0072a23c6421386e1d492978155e47ce9c68c3da43ff0731bdb39db
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,audit,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a9743d189105bf7b614a83bdf2ab8a11a4475bd4e855a7ee2f7e5c674536ca68
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b5119038e3e4d58a6d76e19906ca7f83eb6fc5cb9c5e440ff157f09978a1ce24
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,audit,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3401f1f533ccc51b7640678968495d9073c261b7d8f9cd88a3c339614240d951
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fe0d2d6a976d6369b76cb72ea65c1fcfbac4b68d943d8d8c8dfb3c4ec2d0da16
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9804e05976f986b7d551ba719b8f3ea3b48a700cc6019a90f1dbf92e356c09cd
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,37b2eff9bede2d36d23821c36e5e53ca0d9449ec7aadd4359db8fbabe35c2d27
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d9248f5779abb04e9115be2ac45c0a6c89431f56096b3d5447af2ebe6f75d6ab
audit,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,51f160a56897ccd2e3c4b0b910e55e41e718b9931fc6c2df41e86fbafdfe1792
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,primary,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ae193ebce6a405f4245fdf2895d67a47a16511adbb4d187c5b8ea0c376a2d676
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,primary,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bc6ac3141445cea6d5c98245b0f4f81d3f8bfdd1f279365be06c713d81bb4afb
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,primary,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,81eb73a0dd5c69a516e3bdb3146d8af14e7b68ff7ab76e0d3378406cb7879368
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ec0edc816ac8c4cdfac3af8fdd61b21364eb057692abcd68bc58cbb2217f0f69
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,primary,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4fd37c3ec2cf7a46ebd6d3e7b25ed5f24b1b9ede37c2bc790c01160ee6ba466b
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9dfe8ebb10be25bd60386650a37674d1bd5628ed83e2e945db2eb67f72d30dc6
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,826086fb803a680642e26d8789ca4d2437d9bbfddb46bfba90f8548eabee7c97
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3e5bd354d7528459550216ee8ceaf060249858e1744401c5c64836a776de7546
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,85f4ed4afa5567ef6a88584f19e5fddb7ba41dbe0602dff07f92e33f59414e73
locked,credit_card_fraud,static_weighted_ensemble,adversarial_confidence_inflation,shadow,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,20d28e045544055eaef1892abcec2eb8e764d93d8a1b9a061036a50b1ff2efba
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,audit,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3c8f84dd0da038f7d62b1d013406a259f9108bf365ccc8b3a40a9fe8d6977d33
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,audit,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,889d98a37ce08556b42b64edd024d8a9ace2c5f4b295a7434233c2d47e4485da
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,audit,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3eda2aeb04c3153a80d56c47972a7a612cefee6bc3172650d6cadf16a807428d
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dbc907512752f76dcd172b016983e91b364ec810c8adf95ecafe7fab7eda99fa
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,audit,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f8f49b45d828605fda080c034c99677dd612906a4897bfaa096c002dde2ad223
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,accuracy,higher_is_better,0.9992275280898877,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c9407cde2c779b9c87e3783856c40d728815401b9e35245441ffd8d14e3457cc
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,f1,higher_is_better,0.7441860465116279,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,99b42ab36497501aed5b3bf9447e12c5139b7ec3cc4806ae4a9513cec03dae5d
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,unsafe_acceptance_rate,lower_is_better,0.00014069644741470278,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,54c438c44e71c2f4479b8fe996322258564166b3119016a426b3e2d9692b5fbf
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8122b2b4a777c19916be05e8ae45b832f6bef298abdcc42c72df3af283d41b61
audit,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,rejection_rate,context_dependent,0.9987359550561796,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,dd6ff84bb4026254f00639dc6b41fde346afe5b0bc16ff1a7d4f12c4df1142ee
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,primary,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2c5d82ed7487bdeb9a4ab2d8ae538c496d0598dae54d7d9051748c49627cfca2
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,primary,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6a683abc3d9a17663707846cd64928d24c1dc9ff3fc3f38c3d70d2233feb38c4
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,primary,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5c0fdebbdff2346b44dfc1063e9392d4bee44529d6d770af6dcc514acff45664
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,aa0592ac1e27fac8d5e89a8326468dc10dd45f0dd2bf3ca45dc33f7e118fb613
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,primary,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,767d0c820c69c44b84618e06754ebe764d7627290f3e219f3bd19a78a0e17cd5
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,accuracy,higher_is_better,0.999403110845827,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9bd5fcece85287636bd2aa7025e3a150b2c7ed450cb2af29a89237ece6bfdf59
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,f1,higher_is_better,0.7999999999999999,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a61d1a7fe51ce4aac369798d317b47fa6e55f92808be190fc4d3e554b8fca2cd
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,unsafe_acceptance_rate,lower_is_better,7.034327518289252e-05,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d6a0a9ead659b574ef77166043870d6d7f03745ef865291cc5b1fdcca71e646a
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b05c2321b6a821a2a2b4a53f349c6dfa39518dcebc50dd72956173de9b068c20
locked,credit_card_fraud,static_weighted_ensemble,confidence_distortion,shadow,rejection_rate,context_dependent,0.998735999438222,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,72d43893424181b73aa4d24fb4868f87467424b97e6423479627ff1ef8ce9400
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,audit,accuracy,higher_is_better,0.9987611386974047,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,46814f5596f75ca3a2d140335557af35e5b804c0457226cf8e7961655bb9f3e8
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,audit,f1,higher_is_better,0.7459579180509412,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,95aa93e31c044138e019b4eb4e947aa3887e286b1c557843850cd2d9b4458e0f
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,audit,unsafe_acceptance_rate,lower_is_better,0.0002296171765053172,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,86012d4fc00c78d9b2ed055bd6339cee9bcd28d4b19e4c3fa6df4aa7ce10248c
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e2c573ab38aefd6790eba1707e5a3c0cd914f825dab23efd48e1901bb1ac5cb0
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,audit,rejection_rate,context_dependent,0.9979399400777318,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,774ff144c0a463cfb9eba22b1acc01c96d01473f29af2bb3ecfa05a35af5b1cb
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,accuracy,higher_is_better,0.9987611386974047,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0a23dd8d53faf615c86c0306b8e6ed21e2dcb6c233c589b31af90f29f0dc720b
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,f1,higher_is_better,0.7459579180509412,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,05fea02999e59c4c3ab5655319a8a8eec8a103c7e5b92d550c4cb336c4231ace
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,unsafe_acceptance_rate,lower_is_better,0.0002296171765053172,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3a536a3bd6af11fe39b78de0ecf48c6f5ae4163018bd659b93ad281c2054d4b8
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,205283fa4e89be167084c75e7545055c108d0e2caabead55f4d04e7f60999e46
audit,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,rejection_rate,context_dependent,0.9979399400777318,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ababbea51c54bf17a893a624a75b9e171ee2bd598506897f41aae1e8d2253d34
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,primary,accuracy,higher_is_better,0.9992145865616058,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,26522d0402d1d757741ef3e0fc8040905c52c87c40679ff7af5a1b14c30dbd03
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,primary,f1,higher_is_better,0.8249379076208345,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d426b23619d24d893e6ca6fcb4085aa7000b7752a906c24e0ee5a1e7808fb6ef
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,primary,unsafe_acceptance_rate,lower_is_better,0.00011477500857098845,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,42fa4cc13750a0cd280a4b05146fa914aedda618a414d3ae96179b10d10bb6fa
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3e12fb41f94f026098c2e1c2f4b003d7ff24e61456d0243dcba38fc18899f760
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,primary,rejection_rate,context_dependent,0.9979399476890872,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f5214d40405c71633672e1d2269cba82b0cd50e34a60b992b775cf113b3c8b3e
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,accuracy,higher_is_better,0.9992145865616058,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,495130dbef36975de57c33684fb66ecf223c0863bd2cd549123ed28cf0295040
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,f1,higher_is_better,0.8249379076208345,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d4eae73b8bb22654241f7dff349c88209ff31eb04bf443d0184721a183f29ed4
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,unsafe_acceptance_rate,lower_is_better,0.00011477500857098845,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e488414f1ddb444faf641014080620bcb0dfe0badcdb8d5a947a36e22ca6824a
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a6f204fdd172366e52d6d323f72506a883d8c8a6523d893a35d295296dd3c4ff
locked,credit_card_fraud,static_weighted_ensemble,distribution_shift,shadow,rejection_rate,context_dependent,0.9979399476890872,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,63cac9eebc9536e50d3f59f07d649d941138ad7a7e730b2d134b3876c99ee54e
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,audit,accuracy,higher_is_better,0.999115168539326,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4ba82c2e26bfa3f673fcd029be2cf798696119e36837e87b969165f6204bf6cd
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,audit,f1,higher_is_better,0.7202297202040272,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2c1a5c7df873b0dfadccaa023266453e73edda058f42c9a06811c8a756ff8077
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,audit,unsafe_acceptance_rate,lower_is_better,0.0002679094852854965,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,44201883805cd2b2d20ee18727e82c08b20a078d2861d88b3fba55ec33b706b9
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e9dc16d4216bcdedb6b01aecc4e83d09229bcbf765e8ceffb05ec55ab26129fb
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,audit,rejection_rate,context_dependent,0.9985943352059925,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a4afd8afa9c1efae39fe454e7bdf2c8ffef6507e52d743c832c89c4e5ed6328c
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,shadow,accuracy,higher_is_better,0.9990642556179775,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,db88e665d5f19d356f641df9240fcf9a40e3239aa922777589b890853de0aee0
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,shadow,f1,higher_is_better,0.703385558356623,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5c0da4915556e108c6d16ecf6839d32fb0a40a446d4650418c29d084ba6fc806
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.0002901864227928245,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1bc6ecd06c5d56c35237d4b50a7b7cd0d4aa51e84fa44a02a9a8caf105411459
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bda7e97a412c22c767d1a7bd889a29f85ed02780a2b12c6cf0c8542896cda926
audit,credit_card_fraud,static_weighted_ensemble,feature_noise,shadow,rejection_rate,context_dependent,0.9986007724719101,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,529bdfb287c54c67f5f5056d96843c2e0f613f863684cdc8927bc09ff9a790fc
locked,credit_card_fraud,static_weighted_ensemble,feature_noise,primary,accuracy,higher_is_better,0.9992038552017134,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,424ded0c41f09349e27149f0c129fb674607834fb897f022334fedde620a00af
locked,credit_card_fraud,static_weighted_ensemble,feature_noise,primary,f1,higher_is_better,0.7361613608259825,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7e1a4b5cf94957c02543ebae96e137734674d179112255b76c4cfd2639796258
locked,credit_card_fraud,static_weighted_ensemble,feature_noise,primary,unsafe_acceptance_rate,lower_is_better,0.00018758206715438003,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f0b38479e181d9a2c365b5154b22505435d130b6ad9f596ee9955167542069b6
locked,credit_card_fraud,static_weighted_ensemble,feature_noise,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,90f27ea32a6ca8ccf0659e5fb5b1a1c94e221ba5033d435f20133ed52d120a81
locked,credit_card_fraud,static_weighted_ensemble,feature_noise,primary,rejection_rate,context_dependent,0.9987011809042285,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c7a7558b847a901aac5dda6b0f01137bb392ed8e961983e9d26e4986f7456709
